序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,yf_code
4456,000598,兴蓉环境,7.25,-0.41,-0.03,171529.0,124894751.68,1.24,7.32,7.23,7.3,7.28,1.04,0.58,9.2,1.11,21634063227.0,21599400977.0,0.0,0.0,8.21,-2.03,000598.SZ
4459,603567,珍宝岛,9.74,-0.41,-0.04,32190.0,31408258.0,1.02,9.82,9.72,9.78,9.78,0.94,0.34,-18.42,1.26,9165306056.0,9151124704.0,0.0,0.1,-13.04,-14.93,603567.SS
4462,603105,芯能科技,9.49,-0.42,-0.04,97029.0,91674410.0,1.47,9.53,9.39,9.53,9.53,1.12,1.94,19.12,2.23,4745068527.0,4745068527.0,-0.11,0.0,6.39,7.72,603105.SS
4465,603909,建发合诚,11.84,-0.42,-0.05,50405.0,59726813.0,2.35,12.0,11.72,11.87,11.89,0.87,1.93,30.15,2.75,3086369978.0,3086369978.0,0.0,0.08,11.8,30.97,603909.SS
4466,600189,泉阳泉,7.12,-0.42,-0.03,82790.0,59032945.0,0.84,7.16,7.1,7.12,7.15,0.65,1.16,154.79,4.12,5092208421.0,5092208421.0,0.14,-0.28,-1.25,-1.25,600189.SS
4472,000810,创维数字,11.59,-0.43,-0.05,118968.0,138331334.47,1.46,11.72,11.55,11.59,11.64,0.6,1.07,115.58,2.07,13231092761.0,12872006698.0,0.0,0.0,-21.1,-26.6,000810.SZ
4473,002103,广博股份,9.3,-0.43,-0.04,166819.0,154611874.5,1.71,9.35,9.19,9.29,9.34,0.4,4.42,29.75,4.14,4968738463.0,3506304414.0,0.0,0.22,-4.12,-1.59,002103.SZ
4479,000655,金岭矿业,9.34,-0.43,-0.04,58210.0,54146799.32,2.56,9.42,9.18,9.42,9.38,0.84,0.98,18.92,1.58,5560477748.0,5560477748.0,0.0,-0.11,10.53,57.24,000655.SZ
4480,603598,引力传媒,16.22,-0.43,-0.07,73112.0,118712566.0,1.53,16.42,16.17,16.35,16.29,0.85,2.72,160.9,20.9,4367900458.0,4363034458.0,0.0,0.0,-2.23,-3.97,603598.SS
4483,603272,联翔股份,18.66,-0.43,-0.08,14137.0,26254836.0,2.67,18.89,18.39,18.87,18.74,1.05,1.36,660.95,3.46,1933679820.0,1933679820.0,0.0,0.21,-2.2,36.6,603272.SS
4486,002585,双星新材,6.75,-0.44,-0.03,458015.0,308943422.63,3.1,6.87,6.66,6.75,6.78,0.71,5.17,-25.92,0.89,7703927631.0,5984292069.0,0.0,0.3,20.32,27.12,002585.SZ
4487,603876,鼎胜新材,13.71,-0.44,-0.06,263757.0,359022193.0,3.2,13.82,13.38,13.66,13.77,0.88,2.84,31.15,1.74,12740253490.0,12740253490.0,-0.15,0.0,27.77,56.69,603876.SS
4488,600054,黄山旅游,11.37,-0.44,-0.05,47555.0,54151939.0,0.88,11.44,11.34,11.37,11.42,0.65,0.93,24.54,1.73,8293044233.0,5836221000.0,0.0,0.0,-5.01,2.16,600054.SS
4489,002667,威领股份,13.59,-0.44,-0.06,126719.0,169952908.38,2.86,13.66,13.27,13.52,13.65,0.84,5.36,-203.56,7.66,3541438485.0,3215543490.0,0.0,0.0,20.05,28.21,002667.SZ
4490,600371,万向德农,8.99,-0.44,-0.04,48418.0,43475181.0,1.22,9.04,8.93,8.99,9.03,0.75,1.65,101.98,4.79,2630276220.0,2630276220.0,0.22,0.22,0.22,6.01,600371.SS
4493,002068,黑猫股份,8.99,-0.44,-0.04,65889.0,59288596.5,0.89,9.04,8.96,9.0,9.03,0.97,0.9,-23.44,2.46,6610753312.0,6607702331.0,-0.11,0.0,-22.9,-15.51,002068.SZ
4494,920871,派特尔,15.69,-0.44,-0.07,5678.0,8957717.81,1.78,15.93,15.65,15.76,15.76,0.65,1.26,72.87,5.06,1338758303.0,705742021.0,-0.06,-0.13,-14.07,58.17,920871.SZ
4498,002405,四维图新,8.94,-0.45,-0.04,480165.0,427598185.97,2.0,8.99,8.81,8.87,8.98,0.56,2.04,-22.44,2.58,21193600397.0,21061309898.0,0.11,0.0,-4.49,-7.26,002405.SZ
4500,603898,好莱客,13.16,-0.45,-0.06,36101.0,47418749.0,2.87,13.33,12.95,13.22,13.22,0.88,1.16,98.0,1.3,4097301016.0,4097301016.0,0.15,-0.3,29.02,41.2,603898.SS
4501,603327,福蓉科技,11.08,-0.45,-0.05,304570.0,336462365.0,1.53,11.12,10.95,11.01,11.13,0.67,3.05,101.92,5.47,11078591987.0,11078591987.0,0.0,0.18,17.12,20.96,603327.SS
4503,603535,嘉诚国际,11.14,-0.45,-0.05,105249.0,117865642.0,2.06,11.37,11.14,11.29,11.19,0.6,2.06,28.7,2.16,5691629138.0,5691629138.0,-0.18,-0.18,-7.17,38.56,603535.SS
4509,600057,厦门象屿,8.66,-0.46,-0.04,202049.0,175880805.0,2.41,8.84,8.63,8.7,8.7,1.03,0.97,11.3,1.5,24599503676.0,18121138020.0,-0.23,-0.12,23.89,41.04,600057.SS
4510,920946,森萱医药,10.83,-0.46,-0.05,22599.0,24489097.72,1.38,10.92,10.77,10.9,10.88,0.91,0.53,33.45,3.73,4623525622.0,4622104185.0,0.09,0.0,-2.78,24.91,920946.SZ
4511,688488,艾迪药业,15.13,-0.46,-0.07,36849.0,56208364.0,2.76,15.48,15.06,15.07,15.2,0.6,0.88,-698.02,6.51,6366443885.0,6366443885.0,-0.33,0.33,-0.85,92.49,688488.SS
4512,600156,华升股份,8.71,-0.46,-0.04,90289.0,77988958.0,4.0,8.86,8.51,8.85,8.75,1.04,2.25,-170.08,8.87,3502384214.0,3502384214.0,0.11,0.11,-1.36,80.71,600156.SS
4516,000716,黑芝麻,6.38,-0.47,-0.03,274829.0,175669355.13,1.56,6.46,6.36,6.43,6.41,0.5,3.72,528.29,1.88,4803400239.0,4713444070.0,0.0,0.16,3.07,-6.59,000716.SZ
4527,603033,三维股份,10.47,-0.48,-0.05,27172.0,28431339.0,1.71,10.59,10.41,10.5,10.52,0.59,0.27,-70.98,3.71,10796282410.0,10601199758.0,0.1,0.0,-13.69,-17.49,603033.SS
4531,920639,晨光电缆,8.33,-0.48,-0.04,34135.0,28562030.38,2.27,8.47,8.28,8.37,8.37,0.55,2.92,38.06,1.94,1679328000.0,973383133.0,0.12,0.0,-2.34,40.47,920639.SZ
4532,603227,雪峰科技,8.29,-0.48,-0.04,72308.0,59955568.0,1.44,8.36,8.24,8.32,8.33,0.9,0.74,16.93,1.75,8884332392.0,8075085547.0,-0.36,-0.36,-10.57,-2.36,603227.SS
4533,600257,大湖股份,6.17,-0.48,-0.03,178508.0,109171995.0,2.58,6.19,6.03,6.15,6.2,0.99,3.71,-3937.4,3.73,2969233450.0,2969233450.0,0.0,0.0,17.97,30.72,600257.SS
4534,002275,桂林三金,14.55,-0.48,-0.07,22951.0,33408533.52,1.3,14.67,14.48,14.62,14.62,1.22,0.41,16.64,2.63,8549123130.0,8134051148.0,0.0,-0.07,0.41,0.07,002275.SZ
4541,601058,赛轮轮胎,16.22,-0.49,-0.08,228983.0,370411227.0,1.41,16.32,16.09,16.25,16.3,0.78,0.7,13.93,2.53,53332986201.0,53332986201.0,0.0,-0.06,10.72,16.27,601058.SS
4553,920414,欧普泰,11.6,-0.51,-0.06,9857.0,11518426.14,1.97,11.82,11.59,11.74,11.66,0.74,1.79,-78.18,3.29,925078784.0,639456148.0,-0.43,-0.26,-21.2,6.32,920414.SZ
4554,603189,网达软件,19.61,-0.51,-0.1,56145.0,109729952.0,1.78,19.72,19.37,19.71,19.71,0.85,2.08,660.87,3.51,5285843124.0,5285843124.0,0.0,0.0,-13.73,33.95,603189.SS
4558,603626,科森科技,15.63,-0.51,-0.08,533617.0,822972979.0,5.98,16.01,15.07,15.8,15.71,0.7,9.62,-56.67,4.07,8672769555.0,8672769555.0,-0.13,0.06,6.18,100.38,603626.SS
4559,603969,银龙股份,9.85,-0.51,-0.05,148380.0,145638818.0,2.42,9.95,9.71,9.91,9.9,0.95,1.76,23.2,3.17,8444838400.0,8311512740.0,0.2,0.2,-5.01,47.46,603969.SS
4568,603238,诺邦股份,17.36,-0.52,-0.09,14943.0,25888760.0,2.01,17.56,17.21,17.39,17.45,0.77,0.84,24.09,2.14,3081556240.0,3081556240.0,0.06,0.12,-12.41,37.12,603238.SS
4570,002358,森源电气,5.69,-0.52,-0.03,275883.0,157298444.0,1.22,5.73,5.66,5.71,5.72,0.87,2.97,27.61,1.58,5290317199.0,5290309944.0,0.0,0.0,14.49,24.24,002358.SZ
4572,002798,帝欧水华,5.79,-0.52,-0.03,37669.0,21823102.06,1.89,5.87,5.76,5.87,5.82,0.79,0.85,-15.77,1.56,2972284399.0,2555055638.0,0.0,0.0,-10.23,32.19,002798.SZ
4573,600929,雪天盐业,5.74,-0.52,-0.03,90271.0,51848177.0,1.39,5.8,5.72,5.77,5.77,0.92,0.55,216.39,1.25,9414250089.0,9411450359.0,-0.17,0.0,-4.81,4.36,600929.SS
4574,600481,双良节能,5.78,-0.52,-0.03,353695.0,204683738.0,1.72,5.83,5.73,5.8,5.81,1.14,1.89,-14.94,2.62,10830398565.0,10830398565.0,0.0,-0.17,-1.53,5.09,600481.SS
4579,920985,海泰新能,7.51,-0.53,-0.04,28591.0,21525166.43,1.59,7.6,7.48,7.56,7.55,0.68,1.3,-7.03,2.13,2324166262.0,1647077121.0,0.0,0.0,-21.53,-22.97,920985.SZ
4580,002462,嘉事堂,15.15,-0.53,-0.08,59027.0,89180071.5,1.38,15.23,15.02,15.23,15.23,0.46,2.03,23.45,1.0,4419362868.0,4415776848.0,0.0,0.07,11.32,18.82,002462.SZ
4581,002208,合肥城建,11.35,-0.53,-0.06,383449.0,436691096.4,2.54,11.55,11.26,11.4,11.41,0.83,4.77,-174.2,1.42,9117362997.0,9115007747.0,0.0,-0.09,65.45,59.63,002208.SZ
4584,603707,健友股份,9.24,-0.54,-0.05,86644.0,80232252.0,0.86,9.32,9.24,9.31,9.29,1.22,0.54,26.07,2.23,14928467114.0,14928467114.0,-0.11,-0.11,-13.56,-29.84,603707.SS
4589,600692,亚通股份,7.39,-0.54,-0.04,47975.0,35595872.0,1.35,7.48,7.38,7.48,7.43,0.95,1.88,-119.96,2.81,2599536433.0,1884527721.0,-0.27,-0.14,-7.16,-18.07,600692.SS
4590,002033,丽江股份,9.22,-0.54,-0.05,74827.0,69141910.78,1.19,9.29,9.18,9.28,9.27,0.47,1.36,19.8,2.0,5066304355.0,5066207269.0,-0.11,0.0,2.1,8.22,002033.SZ
4591,920931,无锡鼎邦,14.85,-0.54,-0.08,7252.0,10831656.4,2.55,15.19,14.81,14.87,14.93,1.23,2.52,112.82,3.57,1394860500.0,427320630.0,0.07,-0.13,-15.96,41.16,920931.SZ
4592,000060,中金岭南,5.56,-0.54,-0.03,1060176.0,585436493.7,2.15,5.59,5.47,5.56,5.59,0.94,2.39,22.02,1.3,24692918866.0,24692606116.0,-0.18,0.0,7.34,20.87,000060.SZ
4593,605008,长鸿高科,14.85,-0.54,-0.08,41698.0,61449302.0,2.68,14.96,14.56,14.95,14.93,1.44,0.65,447.97,4.76,9592541848.0,9592541848.0,0.0,0.07,6.07,24.37,605008.SS
4596,600428,中远海特,7.2,-0.55,-0.04,194326.0,140176129.0,1.66,7.27,7.15,7.22,7.24,0.9,0.79,11.15,1.2,19756226844.0,17606056198.0,0.0,0.0,8.76,2.56,600428.SS
4597,688548,广钢气体,14.51,-0.55,-0.08,133565.0,194278922.0,3.29,14.78,14.3,14.49,14.59,0.66,1.93,71.58,3.24,19144472540.0,10029442619.0,-0.07,-0.07,18.74,45.25,688548.SS
4600,920275,驱动力,9.11,-0.55,-0.05,6839.0,6233100.11,2.4,9.22,9.0,9.22,9.16,0.59,0.52,275.95,6.24,1451929936.0,1201741286.0,-0.11,0.0,-7.98,41.68,920275.SZ
4601,601677,明泰铝业,14.26,-0.56,-0.08,155759.0,222053209.0,0.84,14.3,14.18,14.3,14.34,0.91,1.28,9.47,0.95,17732646921.0,17368774501.0,-0.07,0.0,5.94,21.26,601677.SS
4602,600738,丽尚国潮,5.35,-0.56,-0.03,177696.0,95555836.0,2.04,5.45,5.34,5.38,5.38,0.39,2.34,26.35,2.0,4073143513.0,4069564149.0,0.0,0.0,7.43,7.86,600738.SS
4603,600084,中信尼雅,5.35,-0.56,-0.03,61507.0,33086705.0,4.09,5.54,5.32,5.54,5.38,1.32,0.55,30159.04,4.65,6011938541.0,6011938541.0,0.0,0.19,1.52,1.71,600084.SS
4604,920455,汇隆活塞,8.83,-0.56,-0.05,7512.0,6650420.76,2.14,8.96,8.77,8.88,8.88,0.82,0.81,51.47,4.61,1566883500.0,819274561.0,-0.11,-0.23,-14.35,29.66,920455.SZ
4606,000829,天音控股,10.71,-0.56,-0.06,162456.0,174261842.73,1.39,10.82,10.67,10.74,10.77,0.65,1.59,-144.0,3.76,10978825691.0,10968428755.0,0.0,0.0,10.87,-18.68,000829.SZ
4607,601366,利群股份,5.28,-0.56,-0.03,913200.0,486957816.0,3.77,5.46,5.26,5.31,5.31,0.54,9.99,263.49,1.14,4825565939.0,4825565939.0,0.19,0.0,16.04,4.76,601366.SS
4608,605337,李子园,12.28,-0.57,-0.07,46745.0,57476394.0,1.21,12.39,12.24,12.35,12.35,0.58,1.2,24.29,3.05,4790455912.0,4790455912.0,0.08,0.16,0.24,16.29,605337.SS
4611,002765,蓝黛科技,12.11,-0.57,-0.07,242678.0,294474634.5,1.97,12.25,12.01,12.1,12.18,1.74,4.07,34.73,3.0,7897271170.0,7216169045.0,0.0,0.0,-17.39,41.64,002765.SZ
4612,920014,特瑞斯,12.12,-0.57,-0.07,10499.0,12742788.93,2.71,12.33,12.0,12.19,12.19,2.29,1.57,50.31,1.85,1476903725.0,812613252.0,-0.16,-0.08,-11.53,9.29,920014.SZ
4613,000524,岭南控股,12.2,-0.57,-0.07,93745.0,114169187.24,1.63,12.29,12.09,12.26,12.27,0.54,1.4,93.54,3.59,8176544883.0,8173376983.0,0.08,0.0,-11.47,27.08,000524.SZ
4617,600679,上海凤凰,13.88,-0.57,-0.08,87421.0,121182967.0,3.58,14.17,13.67,13.98,13.96,0.92,2.54,46.15,3.34,7152284287.0,4770476287.0,0.07,0.0,8.86,5.71,600679.SS
4619,600697,欧亚集团,14.01,-0.57,-0.08,150064.0,209995401.0,2.98,14.25,13.83,13.93,14.09,0.56,9.66,93.94,0.97,2228823931.0,2176817970.0,0.21,0.36,7.44,9.88,600697.SS
4624,000016,深康佳Ａ,5.11,-0.58,-0.03,166494.0,85121607.5,0.78,5.14,5.1,5.13,5.14,0.82,1.04,-9.4,9.72,12304601035.0,8158594318.0,0.0,0.2,-6.41,-7.43,000016.SZ
4626,600886,国投电力,13.41,-0.59,-0.08,196874.0,264667078.0,1.33,13.55,13.37,13.46,13.49,1.02,0.26,12.35,1.62,107340268053.0,99960551078.0,0.0,0.07,1.75,-17.02,600886.SS
4629,688469,芯联集成-U,6.76,-0.59,-0.04,670870.0,454389960.0,1.76,6.85,6.73,6.83,6.8,0.74,1.51,-91.78,4.29,56666965283.0,29945448000.0,0.15,0.0,17.16,31.77,688469.SS
4630,600546,山煤国际,10.08,-0.59,-0.06,166167.0,167213294.0,1.08,10.13,10.02,10.09,10.14,1.15,0.84,14.32,1.22,19983157891.0,19983157891.0,0.0,0.0,-1.18,-9.52,600546.SS
4634,605136,丽人丽妆,11.41,-0.61,-0.07,227795.0,260041434.0,3.75,11.68,11.25,11.48,11.48,0.49,5.69,-93.91,1.87,4569231485.0,4569231485.0,-0.17,-0.09,-0.61,32.21,605136.SS
4636,002729,好利科技,16.08,-0.62,-0.1,68642.0,110238932.4,2.6,16.33,15.91,16.33,16.18,0.92,3.91,56.59,5.36,2942156314.0,2821456473.0,0.0,-0.06,12.61,28.64,002729.SZ
4637,603112,华翔股份,17.61,-0.62,-0.11,63092.0,110156888.0,2.77,17.74,17.25,17.65,17.72,1.14,1.25,17.58,2.2,9512403614.0,8896549406.0,0.06,0.06,5.64,44.7,603112.SS
4640,002845,同兴达,14.39,-0.62,-0.09,65112.0,93669072.4,1.59,14.52,14.29,14.46,14.48,0.99,2.6,-229.82,1.98,4713469035.0,3600886701.0,0.07,0.14,-6.19,-4.83,002845.SZ
4643,002011,盾安环境,12.9,-0.62,-0.08,148056.0,191417181.44,1.62,13.06,12.85,12.98,12.98,1.32,1.61,13.53,2.16,13863335093.0,11858249264.0,0.0,0.08,-12.13,19.33,002011.SZ
4645,601398,工商银行,7.86,-0.63,-0.05,1655190.0,1301798781.0,1.01,7.91,7.83,7.9,7.91,0.81,0.06,7.78,0.74,2801353180720.0,2119151990557.0,0.13,0.13,7.23,21.48,601398.SS
4648,001914,招商积余,10.98,-0.63,-0.07,50089.0,55159590.88,1.09,11.1,10.98,11.09,11.05,1.01,0.48,12.64,1.07,11569844041.0,11569807807.0,-0.09,-0.09,-9.26,6.29,001914.SZ
4649,000758,中色股份,6.28,-0.63,-0.04,276391.0,173400646.16,1.58,6.33,6.23,6.32,6.32,0.69,1.4,19.5,2.1,12499962760.0,12410330770.0,-0.32,-0.16,0.32,28.43,000758.SZ
4653,000403,派林生物,13.92,-0.64,-0.09,136932.0,190889270.62,2.21,14.14,13.83,14.03,14.01,0.78,1.46,27.78,1.65,13229531613.0,13094685037.0,-0.07,-0.07,-17.54,-12.89,000403.SZ
4654,920429,康比特,15.43,-0.64,-0.1,13095.0,20373688.89,2.45,15.78,15.4,15.69,15.53,0.63,1.16,98.69,2.32,1921035000.0,1748047588.0,0.19,-0.26,-18.83,2.59,920429.SZ
4655,600773,西藏城投,12.47,-0.64,-0.08,141398.0,174144605.0,3.03,12.54,12.16,12.35,12.55,0.97,1.49,-79.11,2.51,11866288207.0,11866288207.0,0.0,0.08,18.2,15.78,600773.SS
4657,600063,皖维高新,6.1,-0.65,-0.04,201255.0,123031378.0,0.81,6.14,6.09,6.13,6.14,0.69,0.97,24.91,1.5,12621549339.0,12621549339.0,-0.16,-0.16,9.32,58.03,600063.SS
4659,002952,亚世光电,19.92,-0.65,-0.13,28916.0,57391290.0,1.75,20.03,19.68,20.03,20.05,1.03,2.2,196.48,3.76,3273652800.0,2622369037.0,0.05,0.05,3.21,-25.67,002952.SZ
4664,600618,氯碱化工,12.05,-0.66,-0.08,77904.0,93653451.0,1.32,12.11,11.95,12.11,12.13,0.63,1.04,17.06,1.54,13934619711.0,9035571711.0,0.0,-0.08,18.14,24.87,600618.SS
4665,603709,中源家居,16.5,-0.66,-0.11,62820.0,103615377.0,2.41,16.74,16.34,16.71,16.61,0.62,5.02,-89.44,4.01,2080273800.0,2064302955.0,0.06,0.12,14.98,51.79,603709.SS
4670,000729,燕京啤酒,11.87,-0.67,-0.08,238014.0,283161945.6,1.42,12.0,11.83,11.98,11.95,1.37,0.95,14.17,2.15,33456061978.0,29789031137.0,-0.08,0.08,-3.1,0.17,000729.SZ
4671,600172,黄河旋风,5.96,-0.67,-0.04,438462.0,261053087.0,2.33,6.05,5.91,6.05,6.0,0.73,3.44,-12.33,8.71,8595419477.0,7606484270.0,0.0,0.0,13.74,43.27,600172.SS
4675,920062,科润智控,10.02,-0.69,-0.07,39875.0,40072834.67,1.68,10.15,9.98,10.06,10.09,0.81,2.99,70.41,2.52,1890836896.0,1336477670.0,0.0,0.0,-12.18,31.32,920062.SZ
4682,002016,世荣兆业,5.79,-0.69,-0.04,78583.0,45563134.0,1.89,5.87,5.76,5.84,5.83,0.78,0.97,28.32,0.96,4684663709.0,4684663709.0,-0.17,0.0,-5.08,-6.16,002016.SZ
4684,603928,兴业股份,16.94,-0.7,-0.12,99633.0,169040885.0,2.11,17.15,16.79,17.0,17.06,0.63,3.8,44.96,2.86,4439635200.0,4439635200.0,-0.29,-0.24,2.73,108.62,603928.SS
4686,920077,吉林碳谷,14.16,-0.7,-0.1,42870.0,60969318.6,1.89,14.36,14.09,14.19,14.26,0.61,1.35,48.02,3.23,8321574529.0,4488108529.0,-0.07,-0.07,-2.75,26.88,920077.SZ
4688,002045,国光电器,14.12,-0.7,-0.1,127509.0,179761653.9,1.62,14.24,14.01,14.24,14.22,1.04,2.27,311.53,1.79,7942261824.0,7933080294.0,0.0,0.07,-18.48,-34.9,002045.SZ
4689,600359,新农开发,7.13,-0.7,-0.05,52250.0,37354576.0,1.67,7.21,7.09,7.21,7.18,0.63,1.37,189.57,4.07,2720186407.0,2720186407.0,0.0,0.0,4.7,11.58,600359.SS
4694,000932,华菱钢铁,5.56,-0.71,-0.04,478150.0,265249067.15,1.96,5.6,5.49,5.58,5.6,1.05,0.69,11.48,0.69,38411996694.0,38411519001.0,-0.18,0.0,-10.9,36.27,000932.SZ
4698,920992,中科美菱,18.03,-0.72,-0.13,8855.0,16059479.72,1.71,18.32,18.01,18.16,18.16,0.76,1.87,102.54,2.82,1744058740.0,854589131.0,-0.17,0.0,-19.44,32.48,920992.SZ
4699,000630,铜陵有色,5.52,-0.72,-0.04,2060005.0,1128391770.81,2.34,5.56,5.43,5.5,5.56,0.98,1.85,31.36,2.09,74020282735.0,61509423204.0,-0.18,0.0,29.58,79.22,000630.SZ
4702,920123,芭薇股份,15.27,-0.72,-0.11,12764.0,19553017.65,2.08,15.55,15.23,15.44,15.38,0.55,2.01,43.41,4.2,1703215800.0,971674322.0,0.07,0.13,-16.05,43.65,920123.SZ
4708,600415,小商品城,16.41,-0.73,-0.12,380019.0,625431843.0,1.69,16.65,16.37,16.5,16.53,0.76,0.69,19.52,4.06,89985206899.0,89985206899.0,0.0,-0.06,-13.45,25.46,600415.SS
4709,600127,金健米业,6.81,-0.73,-0.05,122930.0,83709456.0,1.02,6.85,6.78,6.84,6.86,0.54,1.92,261.1,6.43,4370543715.0,4370543715.0,-0.15,0.0,1.64,1.19,600127.SS
4714,603214,爱婴室,17.44,-0.74,-0.13,67763.0,118040716.0,1.71,17.64,17.34,17.48,17.57,0.64,4.89,34.63,2.1,2416138228.0,2416138228.0,0.11,0.23,-4.44,-21.37,603214.SS
4720,600313,农发种业,6.67,-0.74,-0.05,192421.0,128003743.0,1.49,6.71,6.61,6.71,6.72,0.65,1.78,87.34,3.66,7218265082.0,7218265082.0,0.0,0.0,5.54,-1.19,600313.SS
4721,002695,煌上煌,11.95,-0.75,-0.09,34916.0,41758528.95,1.25,12.07,11.92,12.07,12.04,0.67,0.68,49.64,2.38,6687050322.0,6111888254.0,0.08,0.08,-7.86,41.92,002695.SZ
4722,920781,瑞奇智造,9.28,-0.75,-0.07,27567.0,25791917.43,2.25,9.47,9.26,9.31,9.35,0.72,2.7,-80.44,3.63,1434382261.0,947323094.0,-0.22,-0.32,-9.46,28.0,920781.SZ
4727,600530,交大昂立,6.51,-0.76,-0.05,52846.0,34396142.0,2.13,6.59,6.45,6.57,6.56,0.7,0.68,2132.44,15.85,5044729200.0,5044729200.0,0.0,-0.15,-19.93,35.06,600530.SS
4729,601187,厦门银行,7.75,-0.77,-0.06,87685.0,68342891.0,1.54,7.86,7.74,7.76,7.81,0.63,0.33,7.91,0.78,20453241132.0,20408695713.0,-0.39,-0.13,22.24,45.13,601187.SS
4735,603177,德创环保,11.4,-0.78,-0.09,37422.0,42608136.0,2.61,11.58,11.28,11.58,11.49,0.88,1.83,134.47,6.18,2350155600.0,2327788800.0,0.0,0.0,-0.78,55.74,603177.SS
4737,002858,力盛体育,15.21,-0.78,-0.12,57349.0,87269542.0,2.61,15.45,15.05,15.45,15.33,0.46,3.9,84.92,4.58,2493220736.0,2235542042.0,0.0,0.0,0.33,32.95,002858.SZ
4738,600138,中青旅,10.12,-0.78,-0.08,295404.0,298600396.0,2.35,10.24,10.0,10.18,10.2,0.66,4.08,45.47,1.15,7325260800.0,7325260800.0,0.1,0.1,0.4,0.5,600138.SS
4739,603221,爱丽家居,12.63,-0.79,-0.1,84280.0,107168848.0,3.69,13.0,12.53,12.75,12.73,0.57,3.48,107.38,1.92,3088540200.0,3059870100.0,0.16,0.08,0.96,41.12,603221.SS
4743,601288,农业银行,7.58,-0.79,-0.06,1777376.0,1351613916.0,1.44,7.67,7.56,7.63,7.64,0.79,0.06,9.01,0.98,2652871396757.0,2419871117690.0,0.0,0.0,17.52,52.21,601288.SS
4744,688479,友车科技,18.72,-0.79,-0.15,10208.0,19141979.0,1.01,18.87,18.68,18.85,18.87,1.59,1.64,99.42,1.46,2701621728.0,1166581728.0,-0.43,-0.53,-2.75,8.46,688479.SS
4745,000070,特发信息,12.48,-0.79,-0.1,707112.0,882245726.2,3.34,12.71,12.29,12.51,12.58,0.7,7.96,1053.92,7.45,11236302605.0,11090712073.0,0.0,0.08,18.29,117.04,000070.SZ
4746,600219,南山铝业,5.01,-0.79,-0.04,1524396.0,760950253.0,1.58,5.03,4.95,5.01,5.05,0.7,1.33,11.44,1.17,57533344811.0,57533344811.0,0.0,0.0,41.53,42.33,600219.SS
4747,600419,天润乳业,10.07,-0.79,-0.08,46831.0,47477670.0,2.56,10.32,10.06,10.25,10.15,0.62,1.48,-224.49,1.34,3177193625.0,3177193625.0,-0.1,0.0,-1.85,8.4,600419.SS
4751,002725,跃岭股份,17.36,-0.8,-0.14,153645.0,268099604.0,2.46,17.72,17.29,17.37,17.5,0.63,7.25,168.51,4.31,4444160000.0,3680559724.0,-0.12,-0.06,17.46,61.79,002725.SZ
4752,600499,科达制造,13.66,-0.8,-0.11,180313.0,245331728.0,2.11,13.71,13.42,13.67,13.77,0.73,0.94,17.1,2.08,26197918301.0,26197918301.0,0.0,0.07,15.57,79.5,600499.SS
4767,002096,易普力,13.36,-0.82,-0.11,39912.0,53351842.0,1.26,13.5,13.33,13.47,13.47,0.6,0.57,19.29,2.12,16572288687.0,9364608674.0,-0.07,-0.07,-1.91,14.68,002096.SZ
4768,000510,新金路,10.84,-0.82,-0.09,537939.0,578443392.36,5.22,10.97,10.4,10.71,10.93,0.66,8.87,-67.17,5.7,7030212505.0,6576246616.0,0.09,0.0,108.46,201.11,000510.SZ
4770,002579,中京电子,12.02,-0.83,-0.1,298255.0,357148628.55,2.15,12.12,11.86,12.12,12.12,0.92,5.11,215.64,3.04,7363675812.0,7012188463.0,0.08,0.17,-4.53,52.15,002579.SZ
4772,600163,中闽能源,5.94,-0.83,-0.05,340216.0,201273410.0,2.0,5.99,5.87,5.98,5.99,0.75,1.79,25.85,1.63,11303797089.0,11303797089.0,0.0,0.17,13.79,-1.16,600163.SS
4773,000862,银星能源,5.98,-0.83,-0.05,218348.0,130318948.4,1.99,6.03,5.91,6.03,6.03,0.99,3.48,17.34,1.22,5489369082.0,3755243186.0,0.17,0.0,10.33,21.05,000862.SZ
4774,605303,园林股份,17.83,-0.83,-0.15,36480.0,64519267.0,3.56,18.18,17.54,17.93,17.98,0.74,2.26,-19.83,3.13,2874862985.0,2874862985.0,0.0,0.06,6.7,135.22,605303.SS
4776,000586,汇源通信,14.18,-0.84,-0.12,73699.0,104823156.99,2.66,14.46,14.08,14.3,14.3,0.67,3.81,139.35,8.1,2742979200.0,2742979200.0,0.07,0.0,5.98,49.26,000586.SZ
4777,600212,绿能慧充,8.27,-0.84,-0.07,100210.0,82649107.0,1.32,8.32,8.21,8.31,8.34,0.8,1.9,326.56,10.79,5824289852.0,4360317912.0,0.24,0.36,-1.78,9.39,600212.SS
4780,603421,鼎信通讯,8.26,-0.84,-0.07,218517.0,181106762.0,3.0,8.45,8.2,8.3,8.33,0.58,3.35,-12.01,1.92,5387093621.0,5387093621.0,-0.36,-0.12,6.86,15.85,603421.SS
